the_geom,cartodb_id,current_timezone_offset,postal_code,zip_code,store_id,first_seen,olson_timezone,timezone,coordinates,country,country_subdivision,city,street_3,street_2,street_1,street_combined,ownership_type,phone_number,store_number,brand,name,longitude,latitude
0101000020E61000002EBCFD7FBD8A52C09BA50980164B4440,239,-300,103145867,10314,12090,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5866241455078, -74.1678161621094)",US,NY,Staten Island,,,2505 Richmond Avenue,2505 Richmond Avenue,CO,(718) 494-4451,7362-1506,Starbucks,2505 Richmond Avenue,-74.16781616,40.58662415
0101000020E6100000EC2CFEDFA68A52C03C36FA7F724A4440,240,-300,103145821,10314,14502,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5816192626953, -74.1664352416992)",US,NY,Staten Island,Staten Island Mall,1485,2655 Richmond Avenue,"2655 Richmond Avenue, 1485, Staten Island Mall",CO,718-477-5010,10398-100807,Starbucks,Staten Island Mall,-74.16643524,40.58161926
0101000020E610000021E7FD7FDC8A52C09A3F09E0A4494440,241,-300,10314,10314,1006013,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5753440856934, -74.1697082519531)",US,NY,Staten Island,,,2873 Richmond Ave,2873 Richmond Ave,LS,917-791-5851,19642-201004,Starbucks,Target Staten Island T-2753,-74.16970825,40.57534409
0101000020E6100000A3210460D38A52C012C4F5FF5C4A4440,242,-300,10314,10314,1012501,7/4/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5809631347656, -74.1691513061523)",US,NY,Staten Island,Staten Island Mall,#1075,2655 Richmond Ave.,"2655 Richmond Ave., #1075, Staten Island Mall",CO,718-477-1033,28370-249951,Teavana,Teavana - Staten Island Mall,-74.16915131,40.58096313
0101000020E6100000E262FB7F8B7B52C09ABD01A0E9684440,243,-300,104512042,10451,10906,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8196296691895, -73.9303894042969)",US,NY,Bronx,,,700 Exterior St,700 Exterior St,LS,(718) 401-5651,3863-141165,Starbucks,Target Bronx Terminal T-2475,-73.9303894,40.81962967
0101000020E61000000CAEFBBFD17A52C0B9810A60AD694440,244,-300,10451,10451,1013054,9/16/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8256034851074, -73.9190521240234)",US,NY,Bronx,,,260 East 161st Street,260 East 161st Street,CO,6468599582,25446-241029,Starbucks,161st & Morris Ave,-73.91905212,40.82560349
0101000020E610000021A80120FA7852C050CAFF3F296E4440,245,-300,10458,10458,1007323,6/20/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8606338500977, -73.890266418457)",US,NY,Bronx,Fordham Plaza,,440 East Fordham Road,"440 East Fordham Road, Fordham Plaza",CO,(718) 220-4920,19872-189465,Starbucks,Fordham Plaza,-73.89026642,40.86063385
0101000020E6100000B60CFE9FFF7E52C080D4054085584440,271,-300,11201,11201,1012534,9/30/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6915664672852, -73.9843521118164)",US,NY,Brooklyn,,,228 Duffield st,228 Duffield st,LS,718-855-1900,25334-232868,Starbucks,Lam Group @ Sheraton Brooklyn,-73.98435211,40.69156647
0101000020E610000013ACFDDF097652C009E2FA7F6E6C4440,246,-300,104612322,10461,7864,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8471221923828, -73.844352722168)",US,NY,Bronx,,,1728 Eastchester Road,1728 Eastchester Road,CO,718-239-4931,13535-108268,Starbucks,Eastchester Rd & Waters Pl,-73.84435272,40.84712219
0101000020E6100000DF57FEDF057652C0A2E20700F16C4440,247,-300,10461,10461,1015362,8/16/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8511047363281, -73.844108581543)",US,NY,Bronx,,,1886 Eastchester Rd.,1886 Eastchester Rd.,CO,6466183964,29721-255066,Starbucks,Eastchester Rd. & Morris Park Ave.,-73.84410858,40.85110474
0101000020E6100000277FFFFF227752C02D95F93FEE6A4440,248,-300,104627403,10462,16503,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8353958129883, -73.8615112304688)",US,NY,Bronx,,,1385 Metropolitan Avenue,1385 Metropolitan Avenue,CO,718-319-1702,7745-26828,Starbucks,Metropolitan Ave & Wood Ave,-73.86151123,40.83539581
0101000020E61000007622FBFF3C7A52C02265F63F61714440,249,-300,104631602,10463,6966,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8857803344727, -73.9099731445313)",US,NY,Bronx,,,3503 Johnson Avenue,3503 Johnson Avenue,CO,718-543-2348,11931-106884,Starbucks,235th & Johnson Ave,-73.90997314,40.88578033
0101000020E61000002A8AFC9F287A52C083610A20C66F4440,250,-300,104637016,10463,12556,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.873233795166, -73.9087295532227)",US,NY,Bronx,,,40 W 225th St,40 W 225th St,LS,,76239-88982,Starbucks,Target Riverdale T-1798,-73.90872955,40.8732338
0101000020E6100000322DFBBFF47952C094FEFBDF53704440,251,-300,10463,10463,1007629,8/12/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8775596618652, -73.9055633544922)",US,NY,Bronx,,,171 W 230th St,171 W 230th St,CO,646-455-9846,23265-228866,Starbucks,230th & Broadway,-73.90556335,40.87755966
0101000020E6100000EFF8FE1F8A7552C0ADA8FBDF95694440,252,-300,10465,10465,1007525,8/2/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8248863220215, -73.836555480957)",US,NY,Bronx,,,815 Hutchinson River Pkwy,815 Hutchinson River Pkwy,LS,718-536-2689,21895-215765,Starbucks,Target Bronx T-2811,-73.83655548,40.82488632
0101000020E610000071720160A37552C0F883052083694440,253,-300,10465,10465,1015873,9/27/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8243141174316, -73.8380966186523)",US,NY,Bronx,,,815 E Hutchinson River Pkwy,815 E Hutchinson River Pkwy,CO,,29855-255554,Starbucks,Throgs Neck Shopping Center,-73.83809662,40.82431412
0101000020E6100000AECFFF1F257A52C077C7F7FFD06F4440,254,-300,104681128,10468,14722,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8735656738281, -73.9085159301758)",US,NY,Bronx,,Bldg. K1,50 W. 225th Street,"50 W. 225th Street, Bldg. K1",CO,718-561-3749,9282-95649,Starbucks,225th & Kingsbridge Plaza,-73.90851593,40.87356567
0101000020E6100000171DFB1FC17952C0C6560A60CE714440,255,-300,104714004,10471,1006910,8/29/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8891105651855, -73.9024124145508)",US,NY,Bronx,,,4513 Manhattan College Pkwy,4513 Manhattan College Pkwy,LS,,17829-138153,Starbucks,Manhattan College - Thomas Hall Stu,-73.90241241,40.88911057
0101000020E61000006A3503E0C87A52C0E0000A6090624440,256,-300,11102,11102,1007349,7/21/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7700309753418, -73.9185104370117)",US,NY,Astoria,,,30-18 Astoria Blvd,30-18 Astoria Blvd,CO,7182781518,22638-223164,Starbucks,Astoria Blvd & 31st St,-73.91851044,40.77003098
0101000020E6100000A2FAFF1FC47A52C0CCC3F81F4F614440,257,-300,111033911,11103,11882,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7602272033691, -73.9182205200195)",US,NY,Astoria,,,31-44 Steinway Street,31-44 Steinway Street,CO,718-274-5700,7567-18640,Starbucks,31-44 Steinway Street,-73.91822052,40.7602272
0101000020E61000004DFEFEFFC57A52C0CD9308E0285F4440,258,-300,111041711,11104,10255,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7434349060059, -73.9183349609375)",US,NY,Sunnyside,,,46-09 Queens Blvd.,46-09 Queens Blvd.,CO,718-472-5215,11370-105177,Starbucks,46-09 Queens Blvd,-73.91833496,40.74343491
0101000020E6100000D859FCBF4D7A52C0B54F098058634440,259,-300,111052714,11105,13535,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7761383056641, -73.9109954833984)",US,NY,Astoria,,,22-04 31st Street,22-04 31st Street,CO,718-626-6004,7555-14690,Starbucks,31St St & Ditmars Blvd,-73.91099548,40.77613831
0101000020E61000009996FD5F1A7B52C0977308A0C1604440,260,-300,11106,11106,9764,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7559089660645, -73.9234848022461)",US,NY,Astoria,,,3711 35th Avenue,3711 35th Avenue,CO,718-706-0464,9663-97893,Starbucks,35th Ave and 37th St,-73.9234848,40.75590897
0101000020E6100000B0F60360347B52C0D8DB030089614440,261,-300,111062648,11106,20069,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7619934082031, -73.9250717163086)",US,NY,Astoria,,,31-01 Broadway,31-01 Broadway,CO,718-777-1305,14840-129334,Starbucks,31-01 Broadway,-73.92507172,40.76199341
0101000020E6100000375FFC9F897F52C0003FFC5F22584440,262,-300,112016422,11201,11909,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.688549041748, -73.9927749633789)",US,NY,Brooklyn,,,167 Court Street,167 Court Street,CO,718-222-9729,7595-14074,Starbucks,Court St & Dean St,-73.99277496,40.68854904
0101000020E61000006D7FFCDF707F52C024F2FA1FA2584440,263,-300,112014859,11201,13498,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6924476623535, -73.9912643432617)",US,NY,Brooklyn,,,50 Court Street,50 Court Street,CO,(718) 855-0369,7358-1369,Starbucks,Court St & Joralemon,-73.99126434,40.69244766
0101000020E61000008E27FEFF6A7F52C0DEB201E0F1594440,264,-300,112011001,11201,16940,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.702693939209, -73.9909057617188)",US,NY,Brooklyn,,,67 Front Street,67 Front Street,CO,718-855-0856,9368-96106,Starbucks,Main St & Front St,-73.99090576,40.70269394
0101000020E6100000760A03E0297F52C08768F83FD5584440,265,-300,112013840,11201,17013,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6940078735352, -73.986930847168)",US,NY,Brooklyn,Poly Tech Institute,,6 Metro Tech,"6 Metro Tech, Poly Tech Institute",CO,718-522-2396,11809-106577,Starbucks,6 Metro Tech at Jay Street,-73.98693085,40.69400787
0101000020E6100000EF37FB7F6C7F52C0F89BFD3FD6574440,266,-300,112016303,11201,17069,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6862258911133, -73.9909973144531)",US,NY,Brooklyn,,,164 Smith Street,164 Smith Street,CO,718-422-0178,11807-106578,Starbucks,Smith St & Wyckoff St,-73.99099731,40.68622589
0101000020E6100000472701209D7F52C0FE5A0300EC584440,267,-300,112013533,11201,88600,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6947021484375, -73.9939651489258)",US,NY,Brooklyn,,,134 Montague Street,134 Montague Street,CO,7182430455,844-169565,Starbucks,134 Montague Street,-73.99396515,40.69470215
0101000020E61000005A9402A0447F52C0BEAFFCBF8B584440,268,-300,112015109,11201,89214,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.691764831543, -73.9885635375977)",US,NY,Brooklyn,Fulton Mall,,348 Fulton Street,"348 Fulton Street, Fulton Mall",CO,718 4881719,16608-169505,Starbucks,348 Fulton Street,-73.98856354,40.69176483
0101000020E6100000D3C1FA3FC77E52C033D606403F584440,269,-300,11201,11201,1005807,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6894302368164, -73.9809112548828)",US,NY,Brooklyn,,D,395 Flatbush Ave Extension,"395 Flatbush Ave Extension, D",CO,7188588070,21352-210984,Starbucks,395 Flatbush Ave Extension,-73.98091125,40.68943024
0101000020E6100000FCCDFE1FEB7E52C0C486FA9FF4584440,270,-300,11201,11201,1009903,5/29/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6949653625488, -73.9831008911133)",US,NY,Brooklyn,,,309 Gold St,309 Gold St,CO,(347) 997-2633,24401-237441,Starbucks,Gold St & Johnson Street,-73.98310089,40.69496536
0101000020E6100000E389FFBF5A7F52C0A976FAFF404F4440,272,-300,112043710,11204,13895,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6191711425781, -73.9899139404297)",US,NY,Brooklyn,,,6423 18th Avenue,6423 18th Avenue,CO,718-234-7160,7921-91620,Starbucks,65th St & 18th Ave,-73.98991394,40.61917114
0101000020E6100000428FFF9F167E52C08C4305A0B4584440,273,-300,11205,11205,1009474,5/29/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6930122375488, -73.9701309204102)",US,NY,Brooklyn,,,394 Myrtle Ave,394 Myrtle Ave,CO,3475870422,23836-232524,Starbucks,394 Myrtle Ave,-73.97013092,40.69301224
0101000020E6100000E960FD9FC38152C00FB9F85FD7504440,274,-300,112092407,11209,13849,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6315727233887, -74.0275650024414)",US,NY,Brooklyn,,,7419 3rd Avenue,7419 3rd Avenue,CO,718-836-3882,2864-92970,Starbucks,Bay Ridge Pkwy & 3rd Ave,-74.027565,40.63157272
0101000020E61000005AD3FEFFA68152C04D800640814F4440,275,-300,112095211,11209,17881,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6211318969727, -74.0258178710938)",US,NY,Brooklyn,,,514 86th Street,514 86th Street,CO,718-491-1340,11808-106389,Starbucks,514 86th St,-74.02581787,40.6211319
0101000020E6100000FBA6FADF1B8252C07E470160444F4440,276,-300,112096812,11209,18465,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6192741394043, -74.0329513549805)",US,NY,Brooklyn,N/A,,9202 Third Avenue,"9202 Third Avenue, N/A",CO,718-492-5331,7646-27128,Starbucks,3rd Ave & 92nd St,-74.03295135,40.61927414
0101000020E6100000196B03A09F7C52C020C0F93FCD504440,277,-300,112103036,11210,6551,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6312637329102, -73.9472427368164)",US,NY,Brooklyn,,,2201 Nostrand Ave,2201 Nostrand Ave,LS,718-637-5005,76878-100172,Starbucks,Target Brooklyn College,-73.94724274,40.63126373
0101000020E6100000596DFE5FB57C52C0EA480580F0504440,278,-300,112102902,11210,8328,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6323394775391, -73.9485702514648)",US,NY,Brooklyn,,,33-42 Hillel Place,33-42 Hillel Place,CO,718-338-2489,9721-97945,Starbucks,33-42 Hillel Place,-73.94857025,40.63233948
0101000020E6100000A239FC7FE67C52C002E4F85F365B4440,279,-300,11211,11211,1006971,7/24/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7125968933105, -73.9515686035156)",US,NY,Brooklyn,,,405-409 Union Avenue,405-409 Union Avenue,CO,7183846936,18858-191484,Starbucks,Union Ave & Ainslie St,-73.9515686,40.71259689
0101000020E61000007CE100C0527D52C0676902A0E55B4440,280,-300,11211,11211,1007809,11/6/14 5:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.717945098877, -73.9581756591797)",US,NY,Brooklyn,,,154 N Seventh St,154 N Seventh St,CO,7183840152,22596-222524,Starbucks,154 N Seventh St,-73.95817566,40.7179451
0101000020E610000050CAFF3FE97F52C07F2F0940714D4440,281,-300,112143103,11214,7491,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6050186157227, -73.9986114501953)",US,NY,Brooklyn,,,1971 86th Street,1971 86th Street,CO,718-266-1503,13983-114731,Starbucks,1971 86th Street,-73.99861145,40.60501862
0101000020E610000027BEFB5F058052C0379EF8FF2B4C4440,282,-300,11214,11214,1007631,11/25/14 5:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5950927734375, -74.0003280639648)",US,NY,Brooklyn,,,8973 Bay Parkway,8973 Bay Parkway,CO,7182651069,23267-228864,Starbucks,Caesar's Bay Shopping Center,-74.00032806,40.59509277
0101000020E6100000498D01C08E7E52C0D5D0066003564440,283,-300,112152222,11215,15830,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6719779968262, -73.9774627685547)",US,NY,Brooklyn,,,166 7th Avenue,166 7th Avenue,CO,718-369-3098,7441-1994,Starbucks,164 7th Avenue,-73.97746277,40.671978
0101000020E61000002B720480D57E52C0787003805B554440,284,-300,,11215,1015924,9/27/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6668548583984, -73.9817810058594)",US,NY,Brooklyn,,,444 Ninth St.,444 Ninth St.,CO,9292148871,29856-255547,Starbucks,7th Ave and 9th St,-73.98178101,40.66685486
0101000020E61000009E07FB9F917E52C0185CF77FA3574440,285,-300,112171450,11217,12539,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6846771240234, -73.9776382446289)",US,NY,Brooklyn,Atlantic Terminal,,139 Flatbush Ave,"139 Flatbush Ave, Atlantic Terminal",CO,718-789-3418,7704-13119,Starbucks,Flatbush Ave Atlantic Terminal,-73.97763824,40.68467712
0101000020E6100000845DFB9F8F7E52C08D00FABF9B574440,286,-300,112171450,11217,12555,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.684440612793, -73.9775161743164)",US,NY,Brooklyn,,,139 Flatbush Ave,139 Flatbush Ave,LS,718-290-1109,76240-90427,Starbucks,Target Atlantic Terminal T-1849,-73.97751617,40.68444061
0101000020E6100000110701E0757E52C0C3E1FD9F60574440,287,-300,11217,11217,91225,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6826362609863, -73.975944519043)",US,NY,Brooklyn,,,620 Atlantic Avenue,620 Atlantic Avenue,CO,7182300859,17727-179364,Starbucks,Barclays Center,-73.97594452,40.68263626
0101000020E61000005A9402A0447E52C0F54DF5BFB7564440,288,-300,11217,11217,116485,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6774826049805, -73.9729385375977)",US,NY,Brooklyn,,,164 Park Place,164 Park Place,CO,718-623-9419,19554-200744,Starbucks,164 Park Place,-73.97293854,40.6774826
0101000020E6100000F59000A0107D52C0E1660A00825D4440,289,-300,112222107,11222,17014,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7305297851563, -73.9541397094727)",US,NY,Brooklyn,,,910 Manhattan Avenue,910 Manhattan Avenue,CO,718-609-0467,13262-107296,Starbucks,910 Manhattan Avenue,-73.95413971,40.73052979
0101000020E61000001BD10340117F52C0DAFEF8BF614A4440,290,-300,112242727,11224,7189,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5811080932617, -73.9854278564453)",US,NY,Brooklyn,,,3035 Cropsey Ave,3035 Cropsey Ave,CO,718-372-3573,8131-96060,Starbucks,Cropsey Ave & Hart Place,-73.98542786,40.58110809
0101000020E61000005EC60380597D52C0934107C0EC4D4440,291,-300,112292003,11229,1005808,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6087875366211, -73.9585876464844)",US,NY,Brooklyn,,,1417 Kings Highway,1417 Kings Highway,CO,718-627-1016,17224-171944,Starbucks,1417 Kings Highway,-73.95858765,40.60878754
0101000020E610000006D7FDDFE87A52C0DE30FA9F364E4440,292,-300,112345204,11234,69677,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6110420227051, -73.9204635620117)",US,NY,Brooklyn,,,5400 Avenue U,5400 Avenue U,LS,718-253-3100,16153-155504,Starbucks,Macy's-Kings Plaza #6,-73.92046356,40.61104202
0101000020E610000089B600C0F37A52C0AB460AC01A4E4440,293,-300,11234,11234,1008866,9/4/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6101913452148, -73.9211273193359)",US,NY,Brooklyn,,Unit 0K2,5296 Kings Plaza,"5296 Kings Plaza, Unit 0K2",CO,9292712767,22560-214868,Starbucks,Kings Plaza Mall,-73.92112732,40.61019135
0101000020E6100000964C0460F27B52C004F30480B24F4440,294,-300,11234,11234,1009148,3/15/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6226348876953, -73.9366683959961)",US,NY,Brooklyn,,,1927 Flatbush Ave,1927 Flatbush Ave,CO,3475330430,23591-231287,Starbucks,Flatbush Ave & Kings Hwy,-73.9366684,40.62263489
0101000020E610000031C7FA1F837D52C0E1BDFE7FF7494440,295,-300,112356405,11235,9148,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5778656005859, -73.9611282348633)",US,NY,Brooklyn,,,607 Brighton Beach Avenue,607 Brighton Beach Avenue,CO,718-934-3211,3438-93385,Starbucks,607 Brighton Beach Ave,-73.96112823,40.5778656
0101000020E610000083DF02E04A7D52C03E9CFA1FE4554440,296,-300,11238,11238,1007630,10/3/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6710243225098, -73.9576950073242)",US,NY,Brooklyn,,,341 Eastern Pkwy,341 Eastern Pkwy,CO,7187780140,23266-228865,Starbucks,Franklin Ave & Eastern Pkwy,-73.95769501,40.67102432
0101000020E61000008DE801A0887752C07395F61F7C534440,297,-300,112392801,11239,65799,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6522254943848, -73.8677139282227)",US,NY,Brooklyn,,,519 Gateway Dr,519 Gateway Dr,LS,718-235-6032,15847-160724,Starbucks,Target Gateway T-1401,-73.86771393,40.65222549
0101000020E6100000E9210140617552C086AB0320EE604440,298,-300,113545105,11354,19218,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.757266998291, -73.8340606689453)",US,NY,Flushing,,,40-24 College Point Blvd,40-24 College Point Blvd,LS,347-532-9942,9077-145446,Starbucks,Target Flushing T-2451,-73.83406067,40.757267
0101000020E6100000D282FEDF247552C0420DF85F5B614440,299,-300,11354,11354,1009150,12/10/14 5:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7606010437012, -73.8303756713867)",US,NY,Flushing,,,3805 Main St,3805 Main St,CO,718-445-0354,23593-231144,Starbucks,3805 Main St,-73.83037567,40.76060104
0101000020E610000068CF0240177552C0D8DB030009614440,300,-300,113553133,11355,13531,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7580871582031, -73.8295440673828)",US,NY,Flushing,,,41-02 Main Street,41-02 Main Street,CO,718-358-9355,7539-12698,Starbucks,Main St & 41St Ave,-73.82954407,40.75808716
0101000020E610000028E5FF9F547552C0BE31040047644440,301,-300,113562446,11356,8059,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7834167480469, -73.8332901000977)",US,NY,Flushing,,,13505 20th Ave,13505 20th Ave,LS,718-661-4346,76351-97134,Starbucks,Target Flushing T-1150,-73.8332901,40.78341675
0101000020E61000008F8DFE9F1C7552C08279024019644440,302,-300,113562451,11356,13536,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7820205688477, -73.8298721313477)",US,NY,Whitestone,Triangle Plaza One,,138-11 20th Avenue,"138-11 20th Avenue, Triangle Plaza One",CO,718-539-4072,7559-6652,Starbucks,138-11 20th Avenue,-73.82987213,40.78202057
0101000020E61000004600FDDF0D7152C0624FF9DF63614440,303,-300,113613464,11361,13509,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7608604431152, -73.766471862793)",US,NY,Bayside,,,215-29 Northern Blvd.,215-29 Northern Blvd.,CO,(718) 281-4165,7391-1676,Starbucks,215th St. & Northern Blvd,-73.76647186,40.76086044
0101000020E610000021A801207A6E52C0206905C0D7614440,304,-300,113621816,11362,18276,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7643966674805, -73.726203918457)",US,NY,Little Neck,,,254-41 Horace Harding Expressway,254-41 Horace Harding Expressway,CO,718-428-2489,14240-112064,Starbucks,254-41 Horace Harding Expressway,-73.72620392,40.76439667
0101000020E610000027BEFB5F457252C064DCFDBFA45E4440,305,-300,113652712,11365,13484,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7394027709961, -73.7854843139648)",US,NY,Fresh Meadows,,,61-51 188th Street,61-51 188th Street,CO,(718) 264-0658,7296-1042,Starbucks,188th Street & 64th Ave,-73.78548431,40.73940277
0101000020E610000039EC0080CA7852C0CE1101A0ED5F4440,306,-300,113726641,11372,7615,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.749439239502, -73.8873596191406)",US,NY,Jackson Heights,,,78-25 37th Avenue,78-25 37th Avenue,CO,718-457-0875,14317-120366,Starbucks,78-25 37th Avenue,-73.88735962,40.74943924
0101000020E6100000553BFD7FA07752C0508B03E0065E4440,307,-300,113734900,11373,14153,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7345848083496, -73.8691711425781)",US,NY,Elmhurst,Queens Center Mall,K203,90-15 Queens Boulevard,"90-15 Queens Boulevard, K203, Queens Center Mall",CO,718-699-7856,2787-35599,Starbucks,Queens Center Mall,-73.86917114,40.73458481
0101000020E61000009FEF0280FE7752C008BBF63F1F5E4440,308,-300,113734449,11373,19141,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7353286743164, -73.8749084472656)",US,NY,Elmhurst,,,8801 Queens Blvd,8801 Queens Blvd,LS,718-760-5656,13133-113948,Starbucks,Target Queens Place T-1344,-73.87490845,40.73532867
0101000020E6100000676902A0257852C0F635FD9F645E4440,309,-300,11373,11373,113993,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7374458312988, -73.8772964477539)",US,NY,Elmhurst,Elmhurst Plaza,,86-51 Broadway,"86-51 Broadway, Elmhurst Plaza",CO,718 5652021,17202-177784,Starbucks,Queens Blvd & Broadway,-73.87729645,40.73744583
0101000020E610000083DF02E0CA7752C04041F71FF85D4440,310,-300,11373,11373,1012754,7/9/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7341346740723, -73.8717575073242)",US,NY,Elmhurst,Queens Center,Spc. #2007,90-15 Queens Blvd.,"90-15 Queens Blvd., Spc. #2007, Queens Center",CO,718-699-1201,28556-250052,Teavana,Teavana - Queens Center,-73.87175751,40.73413467
0101000020E61000007D20FD1F757752C0E34A0360B85D4440,311,-300,11374,11374,1008876,4/5/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7321891784668, -73.8665237426758)",US,NY,Rego Park,,,92-77 Queens Blvd,92-77 Queens Blvd,CO,3479972496,22716-223428,Starbucks,92-77 Queens Blvd,-73.86652374,40.73218918
0101000020E61000007317FE5F377752C02FA405606A5D4440,312,-300,11374,11374,1009778,9/29/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.729808807373, -73.8627548217773)",US,NY,Rego Park,,,95-17 63rd Drive,95-17 63rd Drive,CO,347-757-0261,24165-236144,Starbucks,95-17 63rd Drive,-73.86275482,40.72980881
0101000020E610000094FEFBDF937652C0ED530220F65C4440,313,-300,113752749,11375,12870,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.726261138916, -73.8527755737305)",US,NY,Forest Hills,,,10102 Queens Blvd.,10102 Queens Blvd.,CO,718-459-6923,7897-82740,Starbucks,Queens Blvd & 67th Rd,-73.85277557,40.72626114
0101000020E610000074BCFA5F0B7652C07317FE5F375C4440,314,-300,11375,11375,13497,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7204399108887, -73.8444442749023)",US,NY,Forest Hills,,,107-12 Continental Avenue,107-12 Continental Avenue,CO,(718) 793-4057,7349-910,Starbucks,107-12 Continental Avenue,-73.84444427,40.72043991
